route,app,auth,component,component_file,hooks,tables,rls,tables_via_shared,rpcs,edge_fns,edge_fn_deployed,tenant_scoped,files_walked,unresolved_from,verdict,note
/contacts/modern,crm7,authenticated,ModernContactsPage,crm7/src/App.tsx,useAccessibilityInit useApprenticeOptions useApprenticePlacementsForApprentice useApprenticeStore useApprenticesAnalytics useAuth useBootAssessmentStore useBranding useCaseNoteStore useChargeCalcResolvers useChromelessState useClientStore useCoYApprenticeChangeStore useCoYBatchStore useCommunicationStore useCommunicationTemplateStore useCompetencyAssessmentStore useComplianceStore useContactStore useContacts useDashboard useDashboardCrossFilterStore useDashboardsList useDebounce,aass_registrations apprentice_competencies apprentice_handoff_tokens apprentices audit_events audit_logs avetmiss_exports awards boot_assessments charge_rate_audit_log charge_rate_quotes charge_rate_schedules charge_rate_snapshots clients communications competency_assessments compliance_alerts contacts coy_apprentice_changes document_metadata document_records employers financial_viability_snapshots gto_access_equity_adjustments gto_compliance_evidence guardian_consents incidents induction_records invoice_line_items invoices leave_requests lln_assessments mentor_assignments org_members pay_runs payroll_identifier_kinds people performance_reviews placements profiles progress_review_templates qualification_units qualifications r7_candidates rate_schedules reminders report_deliveries report_schedules report_templates signature_requests site_visits skill_records super_admin_action_audit support_contacts tenant_payroll_identifiers tenant_switch_audit tenants timesheets training_contracts training_plan_reviews training_plans training_provider_organisations training_provider_qualifications training_providers units_of_competency user_tenants whs_audits xero_connections,aass_registrations=RLS_ON_TENANT_SCOPED apprentice_competencies=RLS_ON_TENANT_SCOPED apprentice_handoff_tokens=RLS_ON_TENANT_SCOPED apprentices=RLS_ON_TENANT_SCOPED audit_events=RLS_ON_TENANT_SCOPED audit_logs=RLS_ON_OWNER_SCOPED avetmiss_exports=RLS_ON_TENANT_SCOPED awards=RLS_ON_ROLE_OR_OTHER boot_assessments=RLS_ON_TENANT_SCOPED charge_rate_audit_log=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_schedules=RLS_ON_TENANT_SCOPED charge_rate_snapshots=RLS_ON_TENANT_SCOPED clients=RLS_ON_TENANT_SCOPED communications=RLS_ON_TENANT_SCOPED competency_assessments=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED contacts=RLS_ON_TENANT_SCOPED coy_apprentice_changes=RLS_ON_TENANT_SCOPED document_metadata=RLS_ON_TENANT_SCOPED document_records=RLS_ON_TENANT_SCOPED employers=RLS_ON_TENANT_SCOPED financial_viability_snapshots=RLS_ON_ROLE_OR_OTHER gto_access_equity_adjustments=RLS_ON_MIXED gto_compliance_evidence=RLS_ON_MIXED guardian_consents=RLS_ON_TENANT_SCOPED incidents=RLS_ON_TENANT_SCOPED induction_records=RLS_ON_TENANT_SCOPED invoice_line_items=RLS_ON_TENANT_SCOPED invoices=RLS_ON_TENANT_SCOPED leave_requests=RLS_ON_TENANT_SCOPED lln_assessments=RLS_ON_TENANT_SCOPED mentor_assignments=RLS_ON_TENANT_SCOPED org_members=RLS_ON_TENANT_SCOPED pay_runs=RLS_ON_MIXED payroll_identifier_kinds=RLS_ON_PERMISSIVE people=RLS_ON_TENANT_SCOPED performance_reviews=RLS_ON_TENANT_SCOPED placements=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED progress_review_templates=RLS_ON_TENANT_SCOPED qualification_units=RLS_ON_PERMISSIVE qualifications=RLS_ON_TENANT_SCOPED r7_candidates=RLS_ON_TENANT_SCOPED rate_schedules=RLS_ON_TENANT_SCOPED reminders=RLS_ON_TENANT_SCOPED report_deliveries=RLS_ON_TENANT_SCOPED report_schedules=RLS_ON_TENANT_SCOPED report_templates=RLS_ON_TENANT_SCOPED signature_requests=RLS_ON_TENANT_SCOPED site_visits=RLS_ON_MIXED skill_records=RLS_ON_TENANT_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED support_contacts=RLS_ON_TENANT_SCOPED tenant_payroll_identifiers=RLS_ON_TENANT_SCOPED tenant_switch_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED timesheets=RLS_ON_TENANT_SCOPED training_contracts=RLS_ON_TENANT_SCOPED training_plan_reviews=RLS_ON_TENANT_SCOPED training_plans=RLS_ON_MIXED training_provider_organisations=RLS_ON_TENANT_SCOPED training_provider_qualifications=RLS_ON_PERMISSIVE training_providers=RLS_ON_TENANT_SCOPED units_of_competency=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED whs_audits=RLS_ON_TENANT_SCOPED xero_connections=RLS_ON_TENANT_SCOPED,,create_apprentice_from_candidate create_person_with_contact is_enterprise_admin link_training_provider_to_organisation log_tenant_switch onboarding_requirements_preview payroll_remittance_readiness platform_admin_act_as platform_admin_stop_acting redeem_quote_handoff_token set_demo_persist_flag update_person_with_contact,avetmiss-export charge-rate-quote-dispatch fairwork-enhanced handover-to-employment host-agreement-dispatch invoice-send-direct report-delivery tasks-sync xero-invoice-submit,avetmiss-export=true charge-rate-quote-dispatch=true fairwork-enhanced=true handover-to-employment=true host-agreement-dispatch=true invoice-send-direct=true report-delivery=true tasks-sync=true xero-invoice-submit=true,PARTIAL,260,11,REVIEW_TENANT_PARTIAL,
/contacts/tags,crm7,authenticated,ContactTags,crm7/src/pages/contacts/tags/index.tsx,useContactStore useDocumentTitle usePermissions usePlatformRole useTenantId,developer_impersonation_sessions profiles super_admin_action_audit tenants,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements qualifications report_catalog_joins sites state_training_authorities tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,acting_scope_tenant_id log_tenant_switch,,tenant-management=true,yes,69,12,OK,
/contracts,crm7,authenticated,Contracts,crm7/src/pages/contracts/index.tsx,useDocumentTitle usePermissions usePlatformRole useTenantId,developer_impersonation_sessions host_agreements profiles super_admin_action_audit tenants training_contracts,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED host_agreements=RLS_ON_MIXED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_contracts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements qualifications report_catalog_joins sites state_training_authorities tenant_entity_records training_plans training_providers units_of_competency user_preferences user_tenants,acting_scope_tenant_id log_tenant_switch,,tenant-management=true,yes,62,3,OK,
/contracts/:id,crm7,authenticated,ContractDetail,crm7/src/pages/contracts/[id].tsx,useHasCustomFields useHostAgreementStore usePlatformRole useRoute useTenantId,developer_impersonation_sessions entity_relationships people profiles super_admin_action_audit tenant_field_definitions tenants,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED entity_relationships=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenant_field_definitions=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities placements qualifications report_catalog_joins sites state_training_authorities tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,acting_scope_tenant_id log_tenant_switch,,,yes,74,18,OK,
/contracts/training,crm7,authenticated,TrainingContracts,crm7/src/pages/contracts/training/index.tsx,useContractStats useDocumentTitle usePermissions useQuery useTrainingContractStore,people profiles tenants training_contracts user_tenants,people=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED tenants=RLS_ON_TENANT_SCOPED training_contracts=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_plans training_providers units_of_competency user_preferences,acting_scope_tenant_id set_current_tenant,,tenant-management=true,yes,74,11,OK,
/contracts/training/:id,crm7,authenticated,TrainingContractDetail,crm7/src/pages/contracts/training/[id]/index.tsx,useContractVariations useDateFormatPreference useMutation usePlatformRole useQuery useQueryClient useRoute useTenantId useTrainingContract,contract_variations developer_impersonation_sessions people profiles super_admin_action_audit tenants training_contracts user_preferences,contract_variations=RLS_ON_TENANT_SCOPED developer_impersonation_sessions=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_contracts=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities placements qualifications report_catalog_joins sites state_training_authorities tenant_entity_records training_plans training_providers units_of_competency user_tenants,acting_scope_tenant_id log_tenant_switch,,,yes,75,3,OK,
/contracts/training/:id/edit,crm7,authenticated,TrainingContractEdit,crm7/src/pages/contracts/training/[id]/edit.tsx,useApprenticeshipTitleCoverage useAuth useDateFormatPreference useMutation usePersonOneShotSource usePlatformRole useQuery useQueryClient useTenantId useTrainingContractStore,developer_impersonation_sessions document_records people profiles qualifications super_admin_action_audit tenants training_contract_probation_events training_contracts training_plan_units user_preferences,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED document_records=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED qualifications=RLS_ON_TENANT_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_contract_probation_events=RLS_ON_TENANT_SCOPED training_contracts=RLS_ON_TENANT_SCOPED training_plan_units=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities placements report_catalog_joins sites state_training_authorities tenant_entity_records training_plans training_providers units_of_competency user_tenants,acting_scope_tenant_id log_tenant_switch,tga-search,tga-search=true,yes,88,15,OK,
/contracts/training/e-signatures,crm7,authenticated,ESignatures,crm7/src/pages/contracts/training/e-signatures.tsx,,profiles training_plan_signatures training_plans user_tenants,profiles=RLS_ON_OWNER_SCOPED training_plan_signatures=RLS_ON_TENANT_SCOPED training_plans=RLS_ON_MIXED user_tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_providers units_of_competency user_preferences,acting_scope_tenant_id set_current_tenant,,,yes,71,3,OK,
/contracts/training/new,crm7,authenticated,TrainingContractCreate,crm7/src/pages/contracts/training/create.tsx,useApprenticeshipTitleCoverage useDateFormatPreference useHostEmployerStore useMutation usePlatformRole useRtoIdsDeliveringQualification useTenantId,developer_impersonation_sessions profiles qualifications super_admin_action_audit tenants training_contracts training_provider_qualifications user_preferences,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED qualifications=RLS_ON_TENANT_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_contracts=RLS_ON_TENANT_SCOPED training_provider_qualifications=RLS_ON_PERMISSIVE user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements report_catalog_joins sites state_training_authorities tenant_entity_records training_plans training_providers units_of_competency user_tenants,acting_scope_tenant_id log_tenant_switch,tga-search,tga-search=true,yes,81,11,OK,
/custom/:slug,crm7,authenticated,CustomPageView,crm7/src/pages/custom/[slug].tsx,usePlatformRole useRoute useTenantId,custom_page_revisions custom_pages developer_impersonation_sessions profiles super_admin_action_audit tenant_field_definitions tenants ui_config_overrides,custom_page_revisions=RLS_ON_TENANT_SCOPED custom_pages=RLS_ON_MIXED developer_impersonation_sessions=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenant_field_definitions=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED ui_config_overrides=RLS_ON_TENANT_SCOPED,audit_logs clients contacts employers entity_relationships funding_sources people picklist_options qualifications tenant_entities tenant_entity_relations training_providers user_preferences user_tenants,acting_scope_tenant_id log_tenant_switch,,,yes,40,8,OK,
